,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,title,MFCCs,views,rating
311,311.0,311.0,311.0,That's How Love Goes,"[[-518.00702135 -518.00702135 -518.00702135 ... -518.00702135
  -518.00702135 -518.00702135]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 ...
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]]",18830,4.3128834000000005
312,312.0,312.0,312.0,Andorra,"[[-526.72181964 -526.72181964 -526.72181964 ... -526.72181964
  -526.72181964 -526.72181964]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 ...
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]]",22988,4.9245281
313,313.0,313.0,313.0,Old And Wise,"[[-7.02217101e+02 -7.02217101e+02 -6.99873733e+02 ... -7.02217101e+02
  -7.02217101e+02 -7.02217101e+02]
 [ 0.00000000e+00  0.00000000e+00  2.24322781e+00 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00 -1.24852106e-01 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 ...
 [ 0.00000000e+00  0.00000000e+00 -2.11266143e-01 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  4.67057507e-01 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  8.10061363e-01 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]]",312520,4.891416099999999
314,314.0,314.0,314.0,I Don't Believe In Miracles,"[[-527.84246783 -527.84246783 -527.84246783 ... -527.84246783
  -527.84246783 -527.84246783]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 ...
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]]",170708,4.871697900000001
315,315.0,315.0,315.0,I Can't Live Without You,"[[-551.23659158 -551.23659158 -551.23659158 ... -551.23659158
  -551.23659158 -551.23659158]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 ...
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]]",3426,4.6923075
316,316.0,316.0,316.0,She Loves The Way They Love Her,"[[-500.39838647 -500.39838647 -500.39838647 ... -500.39838647
  -500.39838647 -500.39838647]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 ...
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]]",34648,4.9367589999999995
317,317.0,317.0,317.0,Smokey Day,"[[-571.13115985 -571.13115985 -571.13115985 ... -571.13115985
  -571.13115985 -571.13115985]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 ...
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]]",19996,4.96
318,318.0,318.0,318.0,Beginning,"[[-424.90137001 -224.19373634 -117.12353915 ... -475.89590873
  -478.19530914 -498.86549941]
 [  98.81860298  119.90224184  116.31813631 ...   76.05022196
    71.36931948   47.68046997]
 [  20.86007925  -22.25686855  -49.56535453 ...   52.63933728
    46.66864489   34.24694257]
 ...
 [  -7.34536335  -10.17908857   -8.36082555 ...  -11.14832616
   -12.37485392  -12.44070077]
 [  -5.76732956  -18.01458987  -24.18670602 ...   -8.13767353
    -9.45402567  -11.7377434 ]
 [  -4.51985797   -8.64057564  -13.58973041 ...   -3.36211278
    -3.68221115   -8.42530025]]",756,3.9333334000000004
319,319.0,319.0,319.0,How Could We Dare To Be Wrong,"[[-505.49713761 -505.49713761 -440.82580554 ... -497.96518873
  -505.49713761 -505.49713761]
 [   0.            0.           19.59325908 ...    4.5063748
     0.            0.        ]
 [   0.            0.          -42.1915751  ...   -3.822476
     0.            0.        ]
 ...
 [   0.            0.           -0.56699517 ...    0.70501975
     0.            0.        ]
 [   0.            0.           -6.14914353 ...    3.39084655
     0.            0.        ]
 [   0.            0.           -1.96825771 ...    2.47393674
     0.            0.        ]]",85189,4.8891454
320,320.0,320.0,320.0,Mary Won't You Warm My Bed,"[[-517.29618946 -517.29618946 -517.29618946 ... -517.29618946
  -517.29618946 -517.29618946]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 ...
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]]",11283,4.947368599999999
321,321.0,321.0,321.0,Though You Are Far Away,"[[-566.32780306 -566.32780306 -566.32780306 ... -566.32780306
  -566.32780306 -566.32780306]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 ...
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]]",17885,4.9019608
322,322.0,322.0,322.0,Second Avenue,"[[-5.32101976e+02 -5.32101976e+02 -5.32098630e+02 ... -5.32101976e+02
  -5.32101976e+02 -5.32101976e+02]
 [ 0.00000000e+00  0.00000000e+00  4.71560067e-03 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  4.66337157e-03 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 ...
 [ 0.00000000e+00  0.00000000e+00  3.09150186e-03 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  2.77261247e-03 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  2.43327568e-03 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]]",184,4.3333335
323,323.0,323.0,323.0,Any Other Way,"[[-3.63745421e+02 -1.30871428e+02 -4.47594228e+01 ... -5.40427040e+02
  -5.40427040e+02 -5.40427040e+02]
 [ 1.00460916e+02  1.02304936e+02  1.04273730e+02 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [ 2.47890489e+01  1.99545469e+01  1.38843213e+01 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 ...
 [-6.24037215e+00 -8.76748322e+00 -3.41205883e+00 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [ 2.82040418e+00  5.82661619e-01  1.49221596e+00 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [ 7.02258984e+00  1.13749786e-01 -1.53276765e+00 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]]",669,5.0
324,324.0,324.0,324.0,Feels Like Rain,"[[-5.50334489e+02 -5.50334489e+02 -5.50212426e+02 ... -5.50334489e+02
  -5.50334489e+02 -5.50334489e+02]
 [ 0.00000000e+00  0.00000000e+00  1.72513682e-01 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  1.72184950e-01 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 ...
 [ 0.00000000e+00  0.00000000e+00  1.61781783e-01 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  1.59535985e-01 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  1.57088536e-01 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]]",84,5.0
325,325.0,325.0,325.0,The Sun Will Rise Again,"[[-520.77996942 -520.77996942 -520.77996942 ... -520.77996942
  -520.77996942 -520.77996942]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 ...
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]]",669,5.0
326,326.0,326.0,326.0,Now I Know I'll Never Get Over You,"[[-552.37337513 -552.37337513 -552.37337513 ... -552.37337513
  -552.37337513 -552.37337513]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 ...
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]]",2503,5.0
327,327.0,327.0,327.0,Love Left A Long Time Ago,"[[-530.68683539 -530.68683539 -530.68683539 ... -530.68683539
  -530.68683539 -530.68683539]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 ...
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]]",351,5.0
328,328.0,328.0,328.0,Dance With Life,"[[-563.21711737 -563.21711737 -563.21711737 ... -563.21711737
  -563.21711737 -563.21711737]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 ...
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]]",1230,5.0
