,Unnamed: 0,Unnamed: 0.1,title,MFCCs,views,rating
47,47.0,47.0,Goin' Through The Motions,"[[-539.21662368 -539.21662368 -539.21662368 ... -539.21662368
  -539.21662368 -539.21662368]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 ...
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]]",169748,4.8980393
48,48.0,48.0,Nosferatu,"[[-528.37195123 -528.37195123 -528.37195123 ... -528.37195123
  -528.37195123 -528.37195123]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 ...
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]]",308149,4.949324099999999
49,49.0,49.0,Night Flyer,"[[-558.36476032 -558.36476032 -558.36476032 ... -558.36476032
  -558.36476032 -558.36476032]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 ...
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]]",7265,4.9436622
50,50.0,50.0,Stairway To The Stars,"[[-539.85169728 -539.85169728 -539.85169728 ... -534.83638855
  -535.00038642 -537.69912822]
 [   0.            0.            0.         ...    6.85831182
     6.63644193    3.02767513]
 [   0.            0.            0.         ...    6.22676995
     6.03049277    2.97849813]
 ...
 [   0.            0.            0.         ...    2.7890812
     2.65329733    1.66620847]
 [   0.            0.            0.         ...    1.98761959
     1.92844429    1.43716465]
 [   0.            0.            0.         ...    0.97659094
     1.01350951    1.20632018]]",338240,4.944788
51,51.0,51.0,Burnin' For You,"[[-542.82778331 -542.82778331 -542.82778331 ... -542.82778331
  -542.82778331 -542.82778331]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 ...
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]]",30212333,4.8901348
52,52.0,52.0,The Marshall Plan,"[[-581.00947864 -581.00947864 -581.00947864 ... -564.5238738
  -578.62946028 -581.00947864]
 [   0.            0.            0.         ...   16.86449888
     3.36145138    0.        ]
 [   0.            0.            0.         ...    9.08204126
     3.34828747    0.        ]
 ...
 [   0.            0.            0.         ...    5.66584615
     2.96088746    0.        ]
 [   0.            0.            0.         ...    2.17304998
     2.88443414    0.        ]
 [   0.            0.            0.         ...    2.08596976
     2.80390165    0.        ]]",120893,4.928473
53,53.0,53.0,Death Valley Nights,"[[-566.58180562 -566.58180562 -566.58180562 ... -566.58180562
  -566.58180562 -566.58180562]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 ...
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]]",229487,4.9052405
54,54.0,54.0,ME 262,"[[-581.65894388 -581.65894388 -581.65894388 ... -524.69563685
  -546.75146588 -573.9365125 ]
 [   0.            0.            0.         ...   65.07334963
    45.66131662   10.86494823]
 [   0.            0.            0.         ...   38.45437683
    36.49565446   10.69795521]
 ...
 [   0.            0.            0.         ...   10.33816866
     7.30298928    6.50221828]
 [   0.            0.            0.         ...   11.72547474
     7.25026801    5.8339308 ]
 [   0.            0.            0.         ...    9.1507585
     6.66805068    5.18486559]]",335550,4.9460807
55,55.0,55.0,Shadow Of California,"[[-599.75985238 -599.75985238 -599.75985238 ... -599.75985238
  -599.75985238 -599.75985238]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 ...
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]]",77711,4.962193
56,56.0,56.0,Veins,"[[-626.84475857 -626.84475857 -626.84475857 ... -626.84475857
  -626.84475857 -626.84475857]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 ...
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]]",56014,4.942029
57,57.0,57.0,Fallen Angel,"[[-588.80706848 -588.80706848 -588.80706848 ... -533.34834033
  -566.11160807 -588.80706848]
 [   0.            0.            0.         ...   38.85292516
    21.2321986     0.        ]
 [   0.            0.            0.         ...   -4.58163183
     4.80851605    0.        ]
 ...
 [   0.            0.            0.         ...    9.87435918
     7.05166568    0.        ]
 [   0.            0.            0.         ...    9.36739105
     6.16030479    0.        ]
 [   0.            0.            0.         ...    5.25113742
     4.97446824    0.        ]]",118470,4.930902
58,58.0,58.0,Hot Rails To Hell,"[[-582.26070701 -582.26070701 -582.26070701 ... -284.27958866
  -321.58253481 -498.77937919]
 [   0.            0.            0.         ...   62.92044758
    66.78770688   26.27351068]
 [   0.            0.            0.         ... -113.49447064
  -104.40999874  -55.697294  ]
 ...
 [   0.            0.            0.         ...   -3.23873128
    -3.78130781   -1.01943927]
 [   0.            0.            0.         ...   11.76762295
     7.91291235    6.31212061]
 [   0.            0.            0.         ...   -4.34505336
    -6.06303921   -3.49261684]]",294715,4.931386
59,59.0,59.0,Golden Age Of Leather,"[[-562.65245993 -562.65245993 -562.65245993 ... -562.65245993
  -562.65245993 -562.65245993]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 ...
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]]",271231,4.9301515
60,60.0,60.0,Take Me Away,"[[-509.61055291 -509.61055291 -491.5073204  ... -487.86552861
  -493.83893835 -505.62467687]
 [   0.            0.           21.06982572 ...   29.18675201
    21.72632868    5.58685066]
 [   0.            0.           12.13651363 ...   25.69338512
    20.09132207    5.43816478]
 ...
 [   0.            0.            4.87973287 ...    6.68941769
     4.66070696    1.68053259]
 [   0.            0.            4.93892669 ...    5.33138071
     4.04185126    1.08546069]
 [   0.            0.            4.06827886 ...    3.21859089
     3.28294394    0.5132591 ]]",1383683,4.8915563
61,61.0,61.0,WorkShop Of The Telescopes,"[[-524.20695082 -524.20695082 -524.20695082 ... -515.53549254
  -513.82573062 -514.8727885 ]
 [   0.            0.            0.         ...   12.05138532
    14.53313055   13.13225701]
 [   0.            0.            0.         ...   11.43525528
    14.1002564    12.93009897]
 ...
 [   0.            0.            0.         ...    2.63899042
     6.80066978    8.136489  ]
 [   0.            0.            0.         ...    2.42614659
     6.27055835    7.42546515]
 [   0.            0.            0.         ...    2.51175073
     5.90850227    6.74769419]]",188546,4.9216537
62,62.0,62.0,Freaky Behavior,"[[-494.20650409 -494.20650409 -494.20650409 ... -494.20650409
  -494.20650409 -494.20650409]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 ...
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]]",2864,3.7692308
63,63.0,63.0,Funky Westside Reprise,"[[-492.28082199 -492.28082199 -492.28082199 ... -492.28082199
  -492.28082199 -492.28082199]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 ...
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]]",1974,3.125
64,64.0,64.0,I Joke But I Don't Play,"[[-516.7088512  -516.7088512  -516.7088512  ... -511.33103857
  -511.2057458  -512.59390574]
 [   0.            0.            0.         ...    7.57788228
     7.75310763    5.80075245]
 [   0.            0.            0.         ...    7.49591277
     7.66548083    5.7450569 ]
 ...
 [   0.            0.            0.         ...    5.24257743
     5.37650942    4.1668729 ]
 [   0.            0.            0.         ...    4.83538304
     4.98744965    3.86893814]
 [   0.            0.            0.         ...    4.42042336
     4.59840922    3.55976095]]",1563,4.3333335
65,65.0,65.0,Funky Westside,"[[-536.07641409 -536.07641409 -536.07641409 ... -536.07641409
  -536.07641409 -536.07641409]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 ...
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]]",9650,4.880000099999998
66,66.0,66.0,Fatal Attraction,"[[-585.51451321 -585.51451321 -585.51451321 ... -585.51451321
  -585.51451321 -585.51451321]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 ...
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]]",159715,4.675675900000001
67,67.0,67.0,Mean Green,"[[-492.67222022 -492.67222022 -492.67222022 ... -484.83369636
  -485.67630304 -487.85489513]
 [   0.            0.            0.         ...   11.05983317
     9.87380032    6.80120441]
 [   0.            0.            0.         ...   10.98354493
     9.81421008    6.76672047]
 ...
 [   0.            0.            0.         ...    8.73370375
     8.03744817    5.72634755]
 [   0.            0.            0.         ...    8.28845534
     7.68070024    5.5144665 ]
 [   0.            0.            0.         ...    7.81893295
     7.30234294    5.2885854 ]]",19059,4.914893599999999
68,68.0,68.0,Why,"[[-472.52336386 -472.52336386 -472.52336386 ... -472.52336386
  -472.52336386 -472.52336386]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 ...
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]]",5591,4.8518519
69,69.0,69.0,Pimp Without A Caddy,"[[-486.36109198 -486.36109198 -486.36109198 ... -486.36109198
  -486.36109198 -486.36109198]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 ...
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]]",4212,4.1208792
70,70.0,70.0,Hip Hop It Is Kinda Different,"[[-478.17036951 -478.17036951 -478.17036951 ... -478.17036951
  -478.17036951 -478.17036951]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 ...
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]]",2213,4.0476189
71,71.0,71.0,Don't Get Close,"[[-538.62165345 -538.62165345 -538.62165345 ... -538.62165345
  -538.62165345 -538.62165345]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 ...
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]]",22177,4.8426967
72,72.0,72.0,Cheeba Cheeba,"[[-524.23327366 -524.23327366 -524.23327366 ... -524.23327366
  -524.23327366 -524.23327366]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 ...
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]]",938559,4.816092
73,73.0,73.0,On Fire (Remix),"[[-5.21050408e+02 -5.21050408e+02 -5.21050408e+02 ... -5.21006285e+02
  -5.21050408e+02 -5.21050408e+02]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  6.23944095e-02
   0.00000000e+00  0.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  6.23803146e-02
   0.00000000e+00  0.00000000e+00]
 ...
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  6.19298377e-02
   0.00000000e+00  0.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  6.18314406e-02
   0.00000000e+00  0.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  6.17237319e-02
   0.00000000e+00  0.00000000e+00]]",20495,4.818182
74,74.0,74.0,Next Episode,"[[-5.37012199e+02 -5.37012199e+02 -5.36920385e+02 ... -5.37012199e+02
  -5.37012199e+02 -5.37012199e+02]
 [ 0.00000000e+00  0.00000000e+00  1.29446996e-01 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  1.28255409e-01 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 ...
 [ 0.00000000e+00  0.00000000e+00  9.37753674e-02 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  8.71309153e-02 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  8.02022589e-02 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]]",13486,3.9818182
